run_name,run_dir,seed,device,img_size,batch_size,epochs_requested,epochs_executed,learning_rate,optimizer,dropout_conv,dropout_fc,weight_decay,use_early_stopping,early_stopping_patience,best_val_acc,best_epoch,final_val_acc,final_val_loss,total_training_time_sec,test_accuracy,test_precision_macro,test_recall_macro,test_f1_macro,best_model_path,metrics_file,experiment_group,run_folder
mesonet_sweep_interval_10_2026-03-22_03-59-30_bs16_ep500_lr0.001_optSGD_dc0.25_df0.3_wd0.0001,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_03-59-30_bs16_ep500_lr0.001_optSGD_dc0.25_df0.3_wd0.0001,42,cuda,256,16,500,54,0.001,SGD,0.25,0.3,0.0001,,,0.978539,44,0.977578,0.050416,1248.064,0.979193,0.979247,0.979197,0.979193,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_03-59-30_bs16_ep500_lr0.001_optSGD_dc0.25_df0.3_wd0.0001\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-22_03-59-30_bs16_ep500_lr0.001_optSGD_dc0.25_df0.3_wd0.0001\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-22_03-59-30_bs16_ep500_lr0.001_optSGD_dc0.25_df0.3_wd0.0001
mesonet_sweep_interval_10_2026-03-21_15-06-10_bs16_ep50_lr0.001_optSGD_dc0.25_df0.3_wd0.0001,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-21_15-06-10_bs16_ep50_lr0.001_optSGD_dc0.25_df0.3_wd0.0001,42,cuda,256,16,50,50,0.001,SGD,0.25,0.3,0.0001,,,0.978539,44,0.976618,0.05329,1341.9385,0.979193,0.979247,0.979197,0.979193,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-21_15-06-10_bs16_ep50_lr0.001_optSGD_dc0.25_df0.3_wd0.0001\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-21_15-06-10_bs16_ep50_lr0.001_optSGD_dc0.25_df0.3_wd0.0001\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-21_15-06-10_bs16_ep50_lr0.001_optSGD_dc0.25_df0.3_wd0.0001
mesonet_sweep_interval_10_2026-03-22_00-31-15_bs16_ep100_lr0.0001_optSGD_dc0.25_df0.3_wd0.0001,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_00-31-15_bs16_ep100_lr0.0001_optSGD_dc0.25_df0.3_wd0.0001,42,cuda,256,16,100,100,0.0001,SGD,0.25,0.3,0.0001,,,0.976938,95,0.972774,0.062916,2323.9157,0.979193,0.979196,0.979193,0.979193,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_00-31-15_bs16_ep100_lr0.0001_optSGD_dc0.25_df0.3_wd0.0001\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-22_00-31-15_bs16_ep100_lr0.0001_optSGD_dc0.25_df0.3_wd0.0001\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-22_00-31-15_bs16_ep100_lr0.0001_optSGD_dc0.25_df0.3_wd0.0001
mesonet_sweep_interval_10_2026-03-21_21-23-18_bs16_ep100_lr0.001_optSGD_dc0.25_df0.3_wd0.0001,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-21_21-23-18_bs16_ep100_lr0.001_optSGD_dc0.25_df0.3_wd0.0001,42,cuda,256,16,100,54,0.001,SGD,0.25,0.3,0.0001,,,0.978539,44,0.977578,0.050416,1352.2666,0.979193,0.979247,0.979197,0.979193,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-21_21-23-18_bs16_ep100_lr0.001_optSGD_dc0.25_df0.3_wd0.0001\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-21_21-23-18_bs16_ep100_lr0.001_optSGD_dc0.25_df0.3_wd0.0001\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-21_21-23-18_bs16_ep100_lr0.001_optSGD_dc0.25_df0.3_wd0.0001
treinamento_imagens_4__fase3_1_2026-04-08_23-51-55_bs32_ep250_lr0.0001_optRMSprop_dc0.25_df0.7_wd0.0001,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase3_1\treinamento_imagens_4__fase3_1_2026-04-08_23-51-55_bs32_ep250_lr0.0001_optRMSprop_dc0.25_df0.7_wd0.0001,42,cuda,256,32,250,250,0.0001,RMSprop,0.25,0.7,0.0001,False,10.0,0.981422,241,0.977578,0.060413,6006.0311,0.979193,0.97924,0.97919,0.979193,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase3_1\treinamento_imagens_4__fase3_1_2026-04-08_23-51-55_bs32_ep250_lr0.0001_optRMSprop_dc0.25_df0.7_wd0.0001\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase3_1\treinamento_imagens_4__fase3_1_2026-04-08_23-51-55_bs32_ep250_lr0.0001_optRMSprop_dc0.25_df0.7_wd0.0001\metrics.json,treinamento_imagens_4_fase3_1,treinamento_imagens_4__fase3_1_2026-04-08_23-51-55_bs32_ep250_lr0.0001_optRMSprop_dc0.25_df0.7_wd0.0001
mesonet_sweep_interval_10_2026-03-22_05-02-32_bs16_ep500_lr0.0001_optAdam_dc0.25_df0.3_wd0.0,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_05-02-32_bs16_ep500_lr0.0001_optAdam_dc0.25_df0.3_wd0.0,42,cuda,256,16,500,58,0.0001,Adam,0.25,0.3,0.0,,,0.97886,48,0.978219,0.060804,1353.3486,0.979193,0.979441,0.979186,0.97919,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_05-02-32_bs16_ep500_lr0.0001_optAdam_dc0.25_df0.3_wd0.0\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-22_05-02-32_bs16_ep500_lr0.0001_optAdam_dc0.25_df0.3_wd0.0\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-22_05-02-32_bs16_ep500_lr0.0001_optAdam_dc0.25_df0.3_wd0.0
mesonet_sweep_interval_10_2026-03-21_16-09-26_bs16_ep50_lr0.0001_optAdam_dc0.25_df0.3_wd0.0,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-21_16-09-26_bs16_ep50_lr0.0001_optAdam_dc0.25_df0.3_wd0.0,42,cuda,256,16,50,50,0.0001,Adam,0.25,0.3,0.0,,,0.97886,48,0.976618,0.065435,1251.1772,0.979193,0.979441,0.979186,0.97919,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-21_16-09-26_bs16_ep50_lr0.0001_optAdam_dc0.25_df0.3_wd0.0\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-21_16-09-26_bs16_ep50_lr0.0001_optAdam_dc0.25_df0.3_wd0.0\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-21_16-09-26_bs16_ep50_lr0.0001_optAdam_dc0.25_df0.3_wd0.0
mesonet_sweep_interval_10_2026-03-21_22-28-15_bs16_ep100_lr0.0001_optAdam_dc0.25_df0.3_wd0.0,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-21_22-28-15_bs16_ep100_lr0.0001_optAdam_dc0.25_df0.3_wd0.0,42,cuda,256,16,100,58,0.0001,Adam,0.25,0.3,0.0,,,0.97886,48,0.978219,0.060804,1358.2366,0.979193,0.979441,0.979186,0.97919,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-21_22-28-15_bs16_ep100_lr0.0001_optAdam_dc0.25_df0.3_wd0.0\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-21_22-28-15_bs16_ep100_lr0.0001_optAdam_dc0.25_df0.3_wd0.0\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-21_22-28-15_bs16_ep100_lr0.0001_optAdam_dc0.25_df0.3_wd0.0
mesonet_sweep_interval_10_2026-03-23_00-28-56_bs32_ep500_lr0.0001_optAdam_dc0.25_df0.3_wd0.0,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-23_00-28-56_bs32_ep500_lr0.0001_optAdam_dc0.25_df0.3_wd0.0,42,cuda,256,32,500,64,0.0001,Adam,0.25,0.3,0.0,,,0.980141,54,0.978219,0.054447,1522.081,0.978873,0.978873,0.978873,0.978873,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-23_00-28-56_bs32_ep500_lr0.0001_optAdam_dc0.25_df0.3_wd0.0\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-23_00-28-56_bs32_ep500_lr0.0001_optAdam_dc0.25_df0.3_wd0.0\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-23_00-28-56_bs32_ep500_lr0.0001_optAdam_dc0.25_df0.3_wd0.0
mesonet_sweep_interval_10_2026-03-23_01-23-51_bs32_ep500_lr0.0001_optAdam_dc0.25_df0.5_wd0.0,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-23_01-23-51_bs32_ep500_lr0.0001_optAdam_dc0.25_df0.5_wd0.0,42,cuda,256,32,500,71,0.0001,Adam,0.25,0.5,0.0,,,0.977899,61,0.974696,0.059501,1686.4454,0.978873,0.978933,0.978877,0.978873,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-23_01-23-51_bs32_ep500_lr0.0001_optAdam_dc0.25_df0.5_wd0.0\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-23_01-23-51_bs32_ep500_lr0.0001_optAdam_dc0.25_df0.5_wd0.0\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-23_01-23-51_bs32_ep500_lr0.0001_optAdam_dc0.25_df0.5_wd0.0
mesonet_sweep_interval_10_2026-03-22_17-30-27_bs32_ep100_lr0.0001_optAdam_dc0.25_df0.3_wd0.0,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_17-30-27_bs32_ep100_lr0.0001_optAdam_dc0.25_df0.3_wd0.0,42,cuda,256,32,100,64,0.0001,Adam,0.25,0.3,0.0,,,0.980141,54,0.978219,0.054447,1512.0683,0.978873,0.978873,0.978873,0.978873,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_17-30-27_bs32_ep100_lr0.0001_optAdam_dc0.25_df0.3_wd0.0\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-22_17-30-27_bs32_ep100_lr0.0001_optAdam_dc0.25_df0.3_wd0.0\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-22_17-30-27_bs32_ep100_lr0.0001_optAdam_dc0.25_df0.3_wd0.0
mesonet_sweep_interval_10_2026-03-22_18-24-54_bs32_ep100_lr0.0001_optAdam_dc0.25_df0.5_wd0.0,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_18-24-54_bs32_ep100_lr0.0001_optAdam_dc0.25_df0.5_wd0.0,42,cuda,256,32,100,71,0.0001,Adam,0.25,0.5,0.0,,,0.977899,61,0.974696,0.059501,1719.5681,0.978873,0.978933,0.978877,0.978873,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_18-24-54_bs32_ep100_lr0.0001_optAdam_dc0.25_df0.5_wd0.0\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-22_18-24-54_bs32_ep100_lr0.0001_optAdam_dc0.25_df0.5_wd0.0\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-22_18-24-54_bs32_ep100_lr0.0001_optAdam_dc0.25_df0.5_wd0.0
mesonet_sweep_interval_10_2026-03-22_06-15-01_bs16_ep500_lr0.0001_optAdam_dc0.25_df0.5_wd0.0001,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_06-15-01_bs16_ep500_lr0.0001_optAdam_dc0.25_df0.5_wd0.0001,42,cuda,256,16,500,70,0.0001,Adam,0.25,0.5,0.0001,,,0.975657,60,0.975336,0.064689,1631.3871,0.978553,0.978561,0.978555,0.978553,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_06-15-01_bs16_ep500_lr0.0001_optAdam_dc0.25_df0.5_wd0.0001\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-22_06-15-01_bs16_ep500_lr0.0001_optAdam_dc0.25_df0.5_wd0.0001\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-22_06-15-01_bs16_ep500_lr0.0001_optAdam_dc0.25_df0.5_wd0.0001
mesonet_sweep_interval_10_2026-03-21_23-41-20_bs16_ep100_lr0.0001_optAdam_dc0.25_df0.5_wd0.0001,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-21_23-41-20_bs16_ep100_lr0.0001_optAdam_dc0.25_df0.5_wd0.0001,42,cuda,256,16,100,70,0.0001,Adam,0.25,0.5,0.0001,,,0.975657,60,0.975336,0.064689,1646.737,0.978553,0.978561,0.978555,0.978553,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-21_23-41-20_bs16_ep100_lr0.0001_optAdam_dc0.25_df0.5_wd0.0001\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-21_23-41-20_bs16_ep100_lr0.0001_optAdam_dc0.25_df0.5_wd0.0001\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-21_23-41-20_bs16_ep100_lr0.0001_optAdam_dc0.25_df0.5_wd0.0001
mesonet_sweep_interval_10_2026-03-22_16-52-38_bs32_ep100_lr0.001_optSGD_dc0.25_df0.5_wd0.0001,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_16-52-38_bs32_ep100_lr0.001_optSGD_dc0.25_df0.5_wd0.0001,42,cuda,256,32,100,94,0.001,SGD,0.25,0.5,0.0001,,,0.97886,84,0.97886,0.05278,2265.4118,0.978553,0.978815,0.978561,0.97855,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_16-52-38_bs32_ep100_lr0.001_optSGD_dc0.25_df0.5_wd0.0001\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-22_16-52-38_bs32_ep100_lr0.001_optSGD_dc0.25_df0.5_wd0.0001\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-22_16-52-38_bs32_ep100_lr0.001_optSGD_dc0.25_df0.5_wd0.0001
mesonet_sweep_interval_10_2026-03-22_23-51-57_bs32_ep500_lr0.001_optSGD_dc0.25_df0.5_wd0.0001,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_23-51-57_bs32_ep500_lr0.001_optSGD_dc0.25_df0.5_wd0.0001,42,cuda,256,32,500,94,0.001,SGD,0.25,0.5,0.0001,,,0.97886,84,0.97886,0.05278,2214.2471,0.978553,0.978815,0.978561,0.97855,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_23-51-57_bs32_ep500_lr0.001_optSGD_dc0.25_df0.5_wd0.0001\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-22_23-51-57_bs32_ep500_lr0.001_optSGD_dc0.25_df0.5_wd0.0001\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-22_23-51-57_bs32_ep500_lr0.001_optSGD_dc0.25_df0.5_wd0.0001
mesonet_sweep_interval_10_2026-03-22_11-00-30_bs32_ep50_lr0.0001_optAdam_dc0.25_df0.3_wd0.0,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_11-00-30_bs32_ep50_lr0.0001_optAdam_dc0.25_df0.3_wd0.0,42,cuda,256,32,50,50,0.0001,Adam,0.25,0.3,0.0,,,0.977578,49,0.971493,0.071928,1176.2761,0.977913,0.977924,0.977911,0.977913,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_11-00-30_bs32_ep50_lr0.0001_optAdam_dc0.25_df0.3_wd0.0\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-22_11-00-30_bs32_ep50_lr0.0001_optAdam_dc0.25_df0.3_wd0.0\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-22_11-00-30_bs32_ep50_lr0.0001_optAdam_dc0.25_df0.3_wd0.0
mesonet_sweep_interval_10_2026-03-21_21-45-55_bs16_ep100_lr0.001_optSGD_dc0.25_df0.5_wd0.0,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-21_21-45-55_bs16_ep100_lr0.001_optSGD_dc0.25_df0.5_wd0.0,42,cuda,256,16,100,61,0.001,SGD,0.25,0.5,0.0,,,0.975977,51,0.974696,0.065505,1430.2328,0.977593,0.977629,0.977596,0.977592,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-21_21-45-55_bs16_ep100_lr0.001_optSGD_dc0.25_df0.5_wd0.0\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-21_21-45-55_bs16_ep100_lr0.001_optSGD_dc0.25_df0.5_wd0.0\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-21_21-45-55_bs16_ep100_lr0.001_optSGD_dc0.25_df0.5_wd0.0
mesonet_sweep_interval_10_2026-03-22_04-20-22_bs16_ep500_lr0.001_optSGD_dc0.25_df0.5_wd0.0,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_04-20-22_bs16_ep500_lr0.001_optSGD_dc0.25_df0.5_wd0.0,42,cuda,256,16,500,61,0.001,SGD,0.25,0.5,0.0,,,0.975977,51,0.974696,0.065505,1426.3508,0.977593,0.977629,0.977596,0.977592,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_04-20-22_bs16_ep500_lr0.001_optSGD_dc0.25_df0.5_wd0.0\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-22_04-20-22_bs16_ep500_lr0.001_optSGD_dc0.25_df0.5_wd0.0\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-22_04-20-22_bs16_ep500_lr0.001_optSGD_dc0.25_df0.5_wd0.0
mesonet_sweep_interval_10_2026-03-22_08-00-52_bs16_ep500_lr0.0001_optSGD_dc0.25_df0.5_wd0.0,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_08-00-52_bs16_ep500_lr0.0001_optSGD_dc0.25_df0.5_wd0.0,42,cuda,256,16,500,119,0.0001,SGD,0.25,0.5,0.0,,,0.976297,109,0.974055,0.069451,2771.33,0.976953,0.976964,0.976954,0.976953,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_08-00-52_bs16_ep500_lr0.0001_optSGD_dc0.25_df0.5_wd0.0\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-22_08-00-52_bs16_ep500_lr0.0001_optSGD_dc0.25_df0.5_wd0.0\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-22_08-00-52_bs16_ep500_lr0.0001_optSGD_dc0.25_df0.5_wd0.0
mesonet_sweep_interval_10_2026-03-21_15-28-37_bs16_ep50_lr0.001_optSGD_dc0.25_df0.5_wd0.0,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-21_15-28-37_bs16_ep50_lr0.001_optSGD_dc0.25_df0.5_wd0.0,42,cuda,256,16,50,50,0.001,SGD,0.25,0.5,0.0,,,0.973735,47,0.96893,0.085069,1251.8804,0.976633,0.976633,0.976632,0.976633,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-21_15-28-37_bs16_ep50_lr0.001_optSGD_dc0.25_df0.5_wd0.0\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-21_15-28-37_bs16_ep50_lr0.001_optSGD_dc0.25_df0.5_wd0.0\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-21_15-28-37_bs16_ep50_lr0.001_optSGD_dc0.25_df0.5_wd0.0
treinamento_imagens_4_fase1_1_2026-04-04_01-28-27_bs32_ep250_lr0.0005_optRMSprop_dc0.25_df0.3_wd0.0001,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase1_1\treinamento_imagens_4_fase1_1_2026-04-04_01-28-27_bs32_ep250_lr0.0005_optRMSprop_dc0.25_df0.3_wd0.0001,42,cuda,256,32,250,250,0.0005,RMSprop,0.25,0.3,0.0001,False,10.0,0.976297,240,0.963485,0.110627,6030.4652,0.976633,0.976634,0.976633,0.976633,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase1_1\treinamento_imagens_4_fase1_1_2026-04-04_01-28-27_bs32_ep250_lr0.0005_optRMSprop_dc0.25_df0.3_wd0.0001\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_4_fase1_1\treinamento_imagens_4_fase1_1_2026-04-04_01-28-27_bs32_ep250_lr0.0005_optRMSprop_dc0.25_df0.3_wd0.0001\metrics.json,treinamento_imagens_4_fase1_1,treinamento_imagens_4_fase1_1_2026-04-04_01-28-27_bs32_ep250_lr0.0005_optRMSprop_dc0.25_df0.3_wd0.0001
mesonet_sweep_interval_10_2026-03-21_16-51-01_bs16_ep50_lr0.0001_optAdam_dc0.25_df0.5_wd0.0,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-21_16-51-01_bs16_ep50_lr0.0001_optAdam_dc0.25_df0.5_wd0.0,42,cuda,256,16,50,50,0.0001,Adam,0.25,0.5,0.0,,,0.972133,50,0.972133,0.078464,1646.5836,0.975672,0.97578,0.975677,0.975671,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-21_16-51-01_bs16_ep50_lr0.0001_optAdam_dc0.25_df0.5_wd0.0\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-21_16-51-01_bs16_ep50_lr0.0001_optAdam_dc0.25_df0.5_wd0.0\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-21_16-51-01_bs16_ep50_lr0.0001_optAdam_dc0.25_df0.5_wd0.0
mesonet_sweep_interval_10_2026-03-22_11-20-11_bs32_ep50_lr0.0001_optAdam_dc0.25_df0.3_wd0.0001,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_11-20-11_bs32_ep50_lr0.0001_optAdam_dc0.25_df0.3_wd0.0001,42,cuda,256,32,50,50,0.0001,Adam,0.25,0.3,0.0001,,,0.977899,49,0.96829,0.074318,1175.8372,0.975032,0.975073,0.975029,0.975031,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_11-20-11_bs32_ep50_lr0.0001_optAdam_dc0.25_df0.3_wd0.0001\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-22_11-20-11_bs32_ep50_lr0.0001_optAdam_dc0.25_df0.3_wd0.0001\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-22_11-20-11_bs32_ep50_lr0.0001_optAdam_dc0.25_df0.3_wd0.0001
mesonet_sweep_interval_10_2026-03-22_04-44-13_bs16_ep500_lr0.001_optSGD_dc0.25_df0.5_wd0.0001,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_04-44-13_bs16_ep500_lr0.001_optSGD_dc0.25_df0.5_wd0.0001,42,cuda,256,16,500,47,0.001,SGD,0.25,0.5,0.0001,,,0.974696,37,0.973414,0.071705,1095.7003,0.974712,0.974765,0.974715,0.974711,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-22_04-44-13_bs16_ep500_lr0.001_optSGD_dc0.25_df0.5_wd0.0001\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-22_04-44-13_bs16_ep500_lr0.001_optSGD_dc0.25_df0.5_wd0.0001\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-22_04-44-13_bs16_ep500_lr0.001_optSGD_dc0.25_df0.5_wd0.0001
mesonet_sweep_interval_10_2026-03-21_22-09-50_bs16_ep100_lr0.001_optSGD_dc0.25_df0.5_wd0.0001,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-21_22-09-50_bs16_ep100_lr0.001_optSGD_dc0.25_df0.5_wd0.0001,42,cuda,256,16,100,47,0.001,SGD,0.25,0.5,0.0001,,,0.974696,37,0.973414,0.071705,1101.0343,0.974712,0.974765,0.974715,0.974711,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-21_22-09-50_bs16_ep100_lr0.001_optSGD_dc0.25_df0.5_wd0.0001\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-21_22-09-50_bs16_ep100_lr0.001_optSGD_dc0.25_df0.5_wd0.0001\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-21_22-09-50_bs16_ep100_lr0.001_optSGD_dc0.25_df0.5_wd0.0001
mesonet_sweep_interval_10_2026-03-21_15-49-34_bs16_ep50_lr0.001_optSGD_dc0.25_df0.5_wd0.0001,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-21_15-49-34_bs16_ep50_lr0.001_optSGD_dc0.25_df0.5_wd0.0001,42,cuda,256,16,50,47,0.001,SGD,0.25,0.5,0.0001,,,0.974696,37,0.973414,0.071705,1186.7215,0.974712,0.974765,0.974715,0.974711,C:\tcc mesonet\experiments\mesonet\mesonet_sweep_interval_10_2026-03-21_15-49-34_bs16_ep50_lr0.001_optSGD_dc0.25_df0.5_wd0.0001\best_model.pt,C:\tcc mesonet\experiments\mesonet\treinamento_imagens_3\mesonet_sweep_interval_10_2026-03-21_15-49-34_bs16_ep50_lr0.001_optSGD_dc0.25_df0.5_wd0.0001\metrics.json,treinamento_imagens_3,mesonet_sweep_interval_10_2026-03-21_15-49-34_bs16_ep50_lr0.001_optSGD_dc0.25_df0.5_wd0.0001
